Fd_Libr,UID,Fd_Index,Fd_Name,Fd_Category,Fd_Type,Fd_DM,Fd_Conc,Fd_Locked,Fd_DE_Base,Fd_ADF,Fd_NDF,Fd_DNDF48_input,Fd_DNDF48_NDF,Fd_Lg,Fd_CP,Fd_St,Fd_dcSt,Fd_WSC,Fd_CPARU,Fd_CPBRU,Fd_CPCRU,Fd_dcRUP,Fd_CPs_CP,Fd_KdRUP,Fd_RUP_base,Fd_NPN_CP,Fd_NDFIP,Fd_ADFIP,Fd_Arg_CP,Fd_His_CP,Fd_Ile_CP,Fd_Leu_CP,Fd_Lys_CP,Fd_Met_CP,Fd_Phe_CP,Fd_Thr_CP,Fd_Trp_CP,Fd_Val_CP,Fd_CFat,Fd_FA,Fd_dcFA,Fd_Ash,Fd_C120_FA,Fd_C140_FA,Fd_C160_FA,Fd_C161_FA,Fd_C180_FA,Fd_C181t_FA,Fd_C181c_FA,Fd_C182_FA,Fd_C183_FA,Fd_OtherFA_FA,Fd_Ca,Fd_P,Fd_Pinorg_P,Fd_Porg_P,Fd_Na,Fd_Cl,Fd_K,Fd_Mg,Fd_S,Fd_Cr,Fd_Co,Fd_Cu,Fd_Fe,Fd_I,Fd_Mn,Fd_Mo,Fd_Se,Fd_Zn,Fd_B_Carotene,Fd_Biotin,Fd_Choline,Fd_Niacin,Fd_VitA,Fd_VitD,Fd_VitE,Fd_acCa_input,Fd_acPtot_input,Fd_acNa_input,Fd_acCl_input,Fd_acK_input,Fd_acCu_input,Fd_acFe_input,Fd_acMg_input,Fd_acMn_input,Fd_acZn_input
NRC 2020,NRC16F151,148,"Sudangrass hay, mature",Grass/Legume Forage,Forage,93.062,0,1,2.287,41.589,65.798,0,55.798,5.078,8.076,1.509,91,9.95,28,53,19,60,34.932,5,46.946,0,3.611,1.382,4.104,1.94,3.955,7.388,4.851,1.642,4.776,4.104,2.09,5.224,1.695,0.985,73,9.55,2.859,0.889,20.644,0.434,2.421,,10.179,30.365,25.53,6.679,0.451,0.211,67,33,0.032,1.19,2.107,0.299,0.13,0,0,8.202,264.018,0,39.531,1.332,0,31.618,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F152,149,"Sudangrass hay, mid-maturity",Grass/Legume Forage,Forage,83.079,0,1,2.178,36.868,54.604,0,64,5.915,14.73,1.973,91,10,28,53,19,60,36.9,5,46.946,0,6.581,2.516,4.104,1.94,3.955,7.388,4.851,1.642,4.776,4.104,2.09,5.224,2.575,1.045,73,15.025,2.859,0.889,20.644,0.434,2.421,,10.179,30.365,25.53,6.679,1.252,0.352,67,33,0.032,1.19,2.593,0.282,0.2,0,0,8.202,264.018,0,39.531,1.332,0,31.618,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F153,150,"Sudangrass silage, mature",Grass/Legume Forage,Forage,31.471,0,1,2.157,43.845,66.617,0,61,6.342,9.538,2.149,91,4.007,38,30,32,55,49.313,3.7,51.481,0,2.255,0.999,3.06,1.66,3.57,6.12,3.28,1.21,4.37,3.34,1.07,4.89,2.692,1.528,73,10.601,2.859,0.889,20.644,0.434,2.421,,10.179,30.365,25.53,6.679,0.446,0.266,67,33,0.026,0.85,2.401,0.253,0.161,0,0,10.294,564.061,0,66.47,1.286,0,37.044,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F154,151,"Sudangrass silage, mid-maturity",Grass/Legume Forage,Forage,31.52,0,1,2.264,38.992,60.677,0,64.638,4.987,13.369,1.835,91,5.219,38,30,32,55,49.902,3.7,51.481,0,3.156,1.396,3.06,1.66,3.57,6.12,3.28,1.21,4.37,3.34,1.07,4.89,3.244,1.613,73,12.261,2.859,0.889,20.644,0.434,2.421,,10.179,30.365,25.53,6.679,0.515,0.317,67,33,0.041,0.965,2.852,0.281,0.197,0,0,12.057,1078.683,0,74.309,1.963,0,43.329,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F1100,284,Sugar,Sugar/Sugar Alcohol,Concentrate,99,100,1,3.618,0,0,0,0,0,0,0,91,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0.6,0.84,1,1,1,0.92,0.05,0.31,0.004,0.2
NRC 2020,NRC16F155,152,Sugarcane bagasse hay,Grain Crop Forage,Forage,93.187,0,1,1.553,62.583,76.905,0,32,17.686,3.892,0.809,91,5.346,28,53,19,60,41.88,5,46.946,0,2.915,1.991,2.83,1,2.83,5.49,2.83,0.67,3.5,2.83,4.5,3.83,1.259,0.715,73,6.082,1.193,0.43,16.44,0.476,1.33,0.055,2.534,23.382,49.897,4.263,0.341,0.053,67,33,0.017,0.142,0.342,0.101,0.081,0,0,7.14,1535.319,0,73.115,1.115,0,15.784,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F156,153,Sugarcane bagasse silage,Grain Crop Forage,Forage,34.611,0,1,1.83,54.977,71.981,0,44,13.156,4.985,1.011,91,9.625,38,30,32,55,52.622,3.7,51.481,0,1.954,1.778,2.83,1,2.83,5.49,2.83,0.67,3.5,2.83,4.5,3.83,1.602,0.91,73,6.224,1.193,0.43,16.44,0.476,1.33,0.055,2.534,23.382,49.897,4.263,0.246,0.073,67,33,0.026,0.287,0.795,0.098,0.138,0,0,6.838,820.532,0,58.185,1.55,0,15.766,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F157,154,Sunflower meal,Plant Protein,Concentrate,90.24,100,1,2.983,29.028,40.195,0,36.5,9.071,37.01,1.112,91,9.218,42,53,5,90,27.333,29.2,15.809,0,2.361,1.644,8.031,2.437,4,6.219,3.5,2.188,4.5,3.625,1.281,4.844,2.202,1.02,73,7.353,,0.755,11.591,,4.37,,41.93,38.714,0.588,2.052,0.462,1.127,0,100,0.038,0.152,1.615,0.601,0.447,0,0,32.866,274.993,0,48.318,1.135,0.5,83.774,0,0,0,0,0,0,0,0.6,0.68,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F158,155,Sunflower seed,Plant Protein,Concentrate,92.716,100,1,4.149,24.379,35.196,0,15,7.212,20.07,0.614,91,4,66,32,2,80,50.5,17,13.812,0,1.707,0.839,7.986,2.491,3.907,6.122,3.702,2.128,4.474,3.589,1.409,4.785,39.003,37.2,73,3.471,,0.1,5.2,0.1,4.1,,39.4,47.9,0.4,2.8,0.203,0.727,0,100,0.011,0.099,0.978,0.387,0.255,0,0,20.105,104.211,0,29.684,1,0,56.263,0,0,0,0,0,0,0,0.6,0.68,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F159,156,Sunflower silage,Grass/Legume Forage,Forage,21.6,0,1,2.423,36.629,45.303,0,30,8.2,13.274,1.518,91,4,42,53,5,90,49.2,29.2,15.265,0,4.239,2.441,3.87,1.69,3.73,6,4.48,1.37,4.18,3.83,0.93,5,5.391,3.061,73,12.567,0.432,0.276,17.97,0.154,6.709,,19.74,38.882,12.983,2.854,1.118,0.375,0,100,0.022,1.376,3.908,0.712,0.241,0,0,11.147,398.912,0,24.941,1.857,0,34.44,0,0,0,0,0,0,0,0.4,0.68,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F160,157,Sweet corn cannery waste,By-Product/Other,Concentrate,22.452,100,1,2.806,31.986,56.326,0,71.96,3.188,9.801,10.188,91,4.775,30,68,2,60.7,50.703,5,38.859,0,10.7,6.777,2.317,1.707,3.415,8.537,2.805,1.585,3.902,3.415,0.732,4.512,5.077,3.808,73,5.135,0.307,0.464,17.828,0.363,2.424,0.004,19.235,47.735,8.245,3.395,0.244,0.269,48,52,0.019,0.316,1.107,0.199,0.131,0,0,8.85,469.923,0,33.094,1.514,0,40.226,0,0,0,0,0,0,0,0.6,0.757,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F161,158,Tapioca (Cassava),Energy Source,Concentrate,87.713,100,1,3.265,6.049,8.105,0,11,1.795,2.504,78.884,91,2.27,23,70,7,73.07,41.48,5.355,43.24,0,1.099,0.585,4,1.6,3.2,5.2,4,1.2,3.2,3.6,0.8,4,0.696,0.48,73,3.223,,,38.5,,,,38.5,13.3,6.6,3.1,0.176,0.087,0,100,0.021,0.067,0.613,0.076,0.036,0,0,3.98,520.728,0,33.981,1,0,13.307,0,0,0,0,0,0,0,0.6,0.68,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F162,159,Tomato pomace,By-Product/Other,Concentrate,24.7,100,1,2.622,47.6,60,0,70,13.3,19.3,1.19,91,13,42,53,5,80,38,7.4,29.767,0,8,3.8,11.5,3.9,4.1,7.1,8,2.3,5.8,3.3,,4.4,13.3,12.3,73,5.5,,,,,,,,,,,0.22,0.47,28,72,0.12,1,0.98,0.28,0.15,0,0,11,541,0,11,1.8,0,54,0,0,0,0,0,0,0,0.6,0.725,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F163,160,Triticale grain,Energy Source,Concentrate,88.374,100,1,3.441,4.422,14.121,0,41,1.786,12.053,61.218,91,8.014,31,54,15,87.734,31.314,19.1,28.686,0,1.888,0.383,4.912,2.281,3.246,6.404,3.158,1.667,4.561,3.07,1.053,4.298,1.728,1.55,73,2.084,,0.23,19.5,,1.08,,14.66,59.45,4.32,0.76,0.087,0.348,15,85,0.008,0.118,0.506,0.126,0.143,0,0,5.19,51.357,0,43.214,1,0,28.857,0,0,0,0,0,0,0,0.6,0.704,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F164,161,Triticale hay,Grain Crop Forage,Forage,91.019,0,1,2.48,38.257,59.959,0,63.693,4.844,10.329,3.061,91,14.015,56,33,11,65,46.773,5.9,29.508,0,1.875,0.511,3.84,2.53,3.04,5.86,1.83,1.31,4.78,2.14,1.03,3.68,2.29,1.458,73,8.485,1.123,0.423,11.416,2.232,0.918,,1.488,14.527,62.817,5.056,0.329,0.236,67,33,0.04,0.772,1.994,0.154,0.153,0,0,6.262,184.458,0,38.2,1.436,0,24.508,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F165,162,Triticale plus pea silage,Grain Crop Forage,Forage,34.247,0,1,2.5,37.083,55.717,0,65.114,5.455,15.976,2.769,91,5.987,56,33,11,65,62.604,5.9,29.508,0,5.698,2.171,3.84,2.53,3.04,5.86,1.83,1.31,4.78,2.14,1.03,3.68,3.755,2.132,73,10.292,1.123,0.423,11.416,2.232,0.918,,1.488,14.527,62.817,5.056,0.682,0.354,67,33,0.077,0.711,2.758,0.213,0.203,0,0,8.791,665.722,0,44.636,1.217,0,28.01,0,0,0,0,0,0,0,0.35,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F166,163,"Triticale silage, mature",Grain Crop Forage,Forage,30.142,0,1,2.548,37.164,58.59,0,58.453,4.335,14.16,1.703,91,10.061,56,33,11,65,62.655,5.9,29.508,0,1.69,0.806,3.84,2.53,3.04,5.86,1.83,1.31,4.78,2.14,1.03,3.68,3.468,2.475,73,10.065,1.123,0.423,11.416,2.232,0.918,,1.488,14.527,62.817,5.056,0.384,0.337,67,33,0.051,0.863,2.823,0.172,0.196,0,0,8.913,455.422,0,47.687,1.459,0,35.402,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F167,164,"Triticale silage, mid-maturity",Grain Crop Forage,Forage,33.281,0,1,2.557,34.78,52.202,0,57.499,4.313,17.784,1.486,91,7.548,56,33,11,65,66.78,5.9,29.508,0,2.122,1.012,3.84,2.53,3.04,5.86,1.83,1.31,4.78,2.14,1.03,3.68,4.082,2.378,73,12.449,1.123,0.423,11.416,2.232,0.918,,1.488,14.527,62.817,5.056,0.518,0.409,67,33,0.055,1.111,3.423,0.192,0.242,0,0,11.44,616.484,0,56.674,1.658,0,42.22,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F168,165,Urea,Additive,Concentrate,99,100,1,2.21,0,0,0,0,0,281,0,91,0,100,0,0,100,100,0,0,100,0,0,,,,,,,,,,,0,0,73,0,,,,,,,,,,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRC 2020,NRC16F1090,274,Vit A premix,Vitamin/Mineral,Concentrate,100,100,1,0,0,60,0,0,0,10,0,91,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,0,73,5,,,,,,,,,,,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500000,0,0,0.6,0.68,1,0.92,1,0.05,0.1,0.3,0.004,0.2
NRC 2020,NRC16F1091,275,Vit D premix,Vitamin/Mineral,Concentrate,100,100,1,0,,,0,,,,,91,,,,,,,,,0,,,,,,,,,,,,,0,,73,0,,,,,,,,,,,,,100,0,,,,,,0,0,,,0,,,0,,0,0,0,0,0,250000,0,0.6,0.68,1,0.92,1,0.05,0.1,0.3,0.004,0.2
NRC 2020,NRC16F1092,276,Vit E premix,Vitamin/Mineral,Concentrate,100,100,1,0,,,0,,,,,91,,,,,,,,,0,,,,,,,,,,,,,0,,73,0,,,,,,,,,,,,,100,0,,,,,,0,0,,,0,,,0,,0,0,0,0,0,0,44000,0.6,0.68,1,0.92,1,0.05,0.1,0.3,0.004,0.2
NRC 2020,NRC21F1098,282,"VitTM Premix, generic",Vitamin/Mineral,Concentrate,92,100,1,2.597,12,26,0,0,4.5,16,15,91,10,40,50,10,85.033,18.222,3.38,43.054,0,3.5,1,,,,,,,,,,,3,2,73,18,,,,,,,,,,,0.8,0.8,100,0,0.021,0.04,1,0.4,0.6,0,0,1600,1000,80,4000,,50,4000,0,0,0,0,560000,200000,4000,0.5,0.68,1,0.92,1,0.05,0.1,0.23,0.005,0.2
NRC 2020,NRC16F169,166,Wheat bran,By-Product/Other,Concentrate,90.095,100,1,3.048,13.815,40.085,0,43.333,4.151,17.403,20.804,91,8.021,43,51,6,69.182,39.95,24.233,17.882,0,3.1,0.609,6.938,2.754,3.188,6.213,4.051,1.456,3.906,3.188,1.84,4.815,4.387,4.02,73,5.485,,0.099,17.054,,1.084,,17.807,59.09,4.731,0.135,0.132,1.055,5,95,0.031,0.109,1.221,0.429,0.191,0,0,10.756,163.089,0,132.641,1.37,0.5,76.583,0,0,0,0,0,0,0,0.6,0.688,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F170,167,Wheat grain,Energy Source,Concentrate,85.689,100,1,3.558,4.193,12.46,0,55.714,1.518,13.485,63.011,93,5.917,31,54,15,87.734,28.401,19.1,28.686,0,1.593,0.448,4.794,2.154,3.445,6.537,2.761,1.537,4.447,2.946,1.357,4.444,1.976,1.78,73,2.064,,0.233,19.504,,1.081,,14.656,60.202,4.324,,0.1,0.359,15,85,0.011,0.126,0.473,0.135,0.148,0.04,0,4.453,71.062,0,42.595,1,0.3,31.688,0,0,0,0,0,0,0,0.6,0.704,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F171,168,"Wheat hay, headed",Grain Crop Forage,Forage,90.592,0,1,2.523,33.575,52.847,0,57.222,4.905,9.877,12.164,91,9.595,35,53,12,70,39.806,4.3,42.39,0,11.901,5.926,2.02,3.6,4.01,6.64,4.21,1.77,4.24,4.21,1.03,5.8,2.088,1.013,73,8.119,1.193,0.43,16.44,0.476,1.33,0.055,2.534,23.382,49.897,4.263,0.308,0.233,67,33,0.051,0.624,1.653,0.143,0.158,0,0,7.518,303.336,0,51.346,1.648,0,24.962,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F172,169,"Wheat hay, vegetative",Grain Crop Forage,Forage,90.461,0,1,2.482,36.062,57.991,0,59.345,4.787,10.499,3.394,91,17.258,35,53,12,70,41.646,4.3,42.39,0,15.988,6.381,2.02,3.6,4.01,6.64,4.21,1.77,4.24,4.21,1.03,5.8,2.186,0.888,73,8.203,1.193,0.43,16.44,0.476,1.33,0.055,2.534,23.382,49.897,4.263,0.293,0.214,67,33,0.065,0.689,1.749,0.141,0.157,0,0,7.865,403.439,0,58.867,1.503,0,26.548,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F173,170,Wheat middlings,By-Product/Other,Concentrate,88.275,100,1,3.049,13.174,38.673,0,48.58,3.765,19.096,22.922,91,7.896,48,44,8,57,40.075,16.18,21.904,0,2.771,0.686,6.646,2.609,3.106,6.087,3.975,1.491,3.975,3.168,1.429,4.534,4.353,3.85,73,5.875,,0.096,17.088,0.122,1.168,,17.687,57.78,4.714,1.345,0.137,1.215,5,95,0.016,0.1,1.226,0.447,0.204,0,0,11.507,153.487,0,132.825,1.641,0.5,90.181,0,0,0,0,0,0,0,0.6,0.688,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F174,171,"Wheat silage, HEADED",Grain Crop Forage,Forage,34.801,0,1,2.507,35.053,51.106,0,61.439,4.991,10.728,12.987,91,6.51,62,29,9,72.286,69.466,10,22.467,0,1.552,1.169,2.02,3.6,4.01,6.64,4.21,1.77,4.24,4.21,1.03,5.8,3.056,1.533,73,10.534,6.557,0.541,16.763,1.674,1.944,,3.797,19.963,44.299,4.462,0.299,0.293,67,33,0.064,0.738,2.028,0.132,0.167,0,0,7.685,542.604,0,45.948,1.576,0,28.183,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F175,172,"Wheat silage, VEGETATIVE",Grain Crop Forage,Forage,35.554,0,1,2.527,36.976,56.583,0,59.018,4.788,13.352,2.495,91,9.193,62,29,9,72.286,65.03,10,22.467,0,1.905,1.14,2.02,3.6,4.01,6.64,4.21,1.77,4.24,4.21,1.03,5.8,3.5,1.418,73,9.915,6.557,0.541,16.763,1.674,1.944,,3.797,19.963,44.299,4.462,0.426,0.322,67,33,0.066,0.825,2.531,0.167,0.194,0,0,9.005,624.752,0,63.177,1.683,0,31.678,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F176,173,Wheat straw,Grain Crop Forage,Forage,89.455,0,1,1.961,53.131,76.9,0,41.816,8.194,4.497,1.81,91,4.191,10,51,39,61.5,35.983,1.35,79.573,0,1.514,1.258,2.02,3.6,4.01,6.64,4.21,1.77,4.24,4.21,1.03,5.8,1.49,0.548,73,8.002,1.193,0.43,16.44,0.476,1.33,0.055,2.534,23.382,49.897,4.263,0.376,0.119,67,33,0.075,0.485,1.41,0.123,0.106,0,0,6.195,223.915,0,50.488,1.44,0,16.622,0,0,0,0,0,0,0,0.4,0.787,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F177,174,"Whey, dry",Animal Protein,Concentrate,92.624,100,1,3.63,0.302,0.647,0,0,0.225,17.833,1.43,91,56.1,90,10,0,95,91.106,5,10.898,0,0.534,0.221,2.751,1.834,5.066,8.777,6.943,1.397,3.231,5.459,1.5,4.803,6.274,5.274,73,9.66,0.72,6.751,35.743,0.945,17.814,2.641,27.083,6.885,,1.418,0.923,0.892,0,100,0.742,1.646,2.603,0.145,0.24,0,0,1.242,10.652,0,1.241,0,0.06,4.511,0,0,0,0,0,0,0,0.6,0.68,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F178,175,"Whey, wet",Animal Protein,Concentrate,22.87,100,1,3.162,0.924,2.172,0,0,0.319,7.416,1.43,91,50.6,90,10,0,95,53.672,5,10.898,0,0.666,0.341,2.174,1.652,5.391,9.043,7.217,1.391,2.957,6.174,1.565,5.13,1.971,0.971,73,13.529,0.72,6.751,35.743,0.945,17.814,2.641,27.083,6.885,,1.418,1.26,1.285,0,100,1.434,3.001,4.006,0.225,0.195,0,0,5.141,74.434,0,2.739,0,0.06,38.832,0,0,0,0,0,0,0,0.6,0.68,1,0.92,1,0.05,0.1,0.31,0.004,0.2
NRC 2020,NRC16F1064,248,Zinc carbonate,Vitamin/Mineral,Concentrate,100,100,1,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,0,0,73,100,,,,,,,,,,,,,,100,,,,,,,,,,,,,,521000,,,,,,,,,0.68,,,,,,,,0.2
NRC 2020,NRC16F1065,249,Zinc chloride,Vitamin/Mineral,Concentrate,100,100,1,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,0,0,73,100,,,,,,,,,,,,,,100,,52,,,,,,,,,,,,480000,,,,,,,,,0.68,,0.92,,,,,,0.2
NRC 2020,NRC16F1066,250,Zinc oxide,Vitamin/Mineral,Concentrate,100,100,1,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,0,0,73,100,,,,,,,,,,,,,,100,,,,,,,,,,,,,,780000,,,,,,,,,0.68,,,,,,,,0.16
NRC 2020,NRC16F1067,251,Zinc sulfate (H2O),Vitamin/Mineral,Concentrate,100,100,1,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,0,0,73,100,,,,,,,,,,,,,,100,,,,,17.7,,,,,,,,,364000,,,,,,,,,0.68,,,,,,,,0.2
